BowlingTeam,BattingTeam,Innings,Over,Bowler,Batter,Event,Over_Num,Phase,IsDot,IsExtra,EstimatedRuns,MatchDate,Venue
Nepal,Scotland,1,19.2,Kushal Bhurtel,Chris Greaves,no run,19,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,19.3,Kushal Bhurtel,Chris Greaves,no run,19,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,19.4,Kushal Bhurtel,Chris Greaves,1 run,19,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,19.5,Kushal Bhurtel,Brandon McMullen,3 runs,19,Middle,False,False,3,2023-02-17,Kirtipur
Nepal,Scotland,1,19.6,Kushal Bhurtel,Chris Greaves,no run,19,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,20.1,Kushal Malla,Brandon McMullen,1 run,20,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,20.2,Kushal Malla,Chris Greaves,1 run,20,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,20.3,Kushal Malla,Brandon McMullen,2 runs,20,Middle,False,False,2,2023-02-17,Kirtipur
Nepal,Scotland,1,20.4,Kushal Malla,Brandon McMullen,SIX runs,20,Middle,False,False,6,2023-02-17,Kirtipur
Nepal,Scotland,1,20.5,Kushal Malla,Brandon McMullen,no run,20,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,20.6,Kushal Malla,Brandon McMullen,no run,20,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,21.1,Kushal Bhurtel,Chris Greaves,no run,21,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,21.2,Kushal Bhurtel,Chris Greaves,no run,21,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,21.3,Kushal Bhurtel,Chris Greaves,2 runs,21,Middle,False,False,2,2023-02-17,Kirtipur
Nepal,Scotland,1,21.4,Kushal Bhurtel,Chris Greaves,1 run,21,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,21.5,Kushal Bhurtel,Brandon McMullen,1 run,21,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,21.6,Kushal Bhurtel,Chris Greaves,no run,21,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,22.1,Gulsan Jha,Brandon McMullen,1 run,22,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,22.2,Gulsan Jha,Chris Greaves,2 runs,22,Middle,False,False,2,2023-02-17,Kirtipur
Nepal,Scotland,1,22.3,Gulsan Jha,Chris Greaves,1 run,22,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,22.4,Gulsan Jha,Brandon McMullen,1 run,22,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,22.5,Gulsan Jha,Chris Greaves,no run,22,Middle,True,False,0,2023-02-17,Kirtipur
