BowlingTeam,BattingTeam,Innings,Over,Bowler,Batter,Event,Over_Num,Phase,IsDot,IsExtra,EstimatedRuns,MatchDate,Venue
Nepal,Namibia,1,44.5,Karan KC,Zane Green,2 runs,44,Death,False,False,2,2023/02/18,Kirtipur
Nepal,Namibia,1,44.6,Karan KC,Zane Green,FOUR runs,44,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,45.1,Sandeep Lamichhane,Pikky Ya France,1 run,45,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,45.2,Sandeep Lamichhane,Zane Green,SIX runs,45,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,45.3,Sandeep Lamichhane,Zane Green,1 run,45,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,45.4,Sandeep Lamichhane,Pikky Ya France,no run,45,Death,True,False,0,2023/02/18,Kirtipur
Nepal,Namibia,1,45.5,Sandeep Lamichhane,Pikky Ya France,1 run,45,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,45.6,Sandeep Lamichhane,Zane Green,FOUR runs,45,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,46.1,Sompal Kami,Pikky Ya France,1 run,46,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,46.2,Sompal Kami,Zane Green,1 wide,46,Death,False,True,1,2023/02/18,Kirtipur
Nepal,Namibia,1,46.2,Sompal Kami,Zane Green,2 runs,46,Death,False,False,2,2023/02/18,Kirtipur
Nepal,Namibia,1,46.3,Sompal Kami,Zane Green,1 run,46,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,46.4,Sompal Kami,Pikky Ya France,1 wide,46,Death,False,True,1,2023/02/18,Kirtipur
Nepal,Namibia,1,46.4,Sompal Kami,Pikky Ya France,no run,46,Death,True,False,0,2023/02/18,Kirtipur
Nepal,Namibia,1,46.5,Sompal Kami,Pikky Ya France,SIX runs,46,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,46.6,Sompal Kami,Pikky Ya France,SIX runs,46,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,47.1,Dipendra Singh Airee,Zane Green,1 run,47,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,47.2,Dipendra Singh Airee,Pikky Ya France,1 run,47,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,47.3,Dipendra Singh Airee,Zane Green,1 run,47,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,47.4,Dipendra Singh Airee,Pikky Ya France,1 run,47,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,47.5,Dipendra Singh Airee,Zane Green,1 run,47,Death,False,False,1,2023/02/18,Kirtipur
Nepal,Namibia,1,47.6,Dipendra Singh Airee,Pikky Ya France,SIX runs,47,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,48.1,Sompal Kami,Zane Green,OUT,48,Death,False,False,0,2023/02/18,Kirtipur
Nepal,Namibia,1,48.2,Sompal Kami,Zane Green,FOUR runs,48,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,48.3,Sompal Kami,Zane Green,FOUR runs,48,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,48.4,Sompal Kami,Zane Green,3 runs,48,Death,False,False,3,2023/02/18,Kirtipur
Nepal,Namibia,1,48.5,Sompal Kami,Ruben Trumpelmann,SIX runs,48,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,48.6,Sompal Kami,Ruben Trumpelmann,no run,48,Death,True,False,0,2023/02/18,Kirtipur
Nepal,Namibia,1,49.1,Karan KC,Zane Green,FOUR runs,49,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,49.2,Karan KC,Zane Green,2 wide,49,Death,False,True,2,2023/02/18,Kirtipur
Nepal,Namibia,1,49.2,Karan KC,Ruben Trumpelmann,SIX runs,49,Death,False,False,6,2023/02/18,Kirtipur
Nepal,Namibia,1,49.3,Karan KC,Ruben Trumpelmann,no run,49,Death,True,False,0,2023/02/18,Kirtipur
Nepal,Namibia,1,49.4,Karan KC,Ruben Trumpelmann,1 wide,49,Death,False,True,1,2023/02/18,Kirtipur
Nepal,Namibia,1,49.4,Karan KC,Ruben Trumpelmann,FOUR runs,49,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,49.5,Karan KC,Ruben Trumpelmann,FOUR runs,49,Death,False,False,4,2023/02/18,Kirtipur
Nepal,Namibia,1,49.6,Karan KC,Ruben Trumpelmann,FOUR runs,49,Death,False,False,4,2023/02/18,Kirtipur
